,State,Month,Year,stateBirths
6228,32,1,1995,2183
6229,32,2,1995,2083
6230,32,3,1995,2187
6231,32,4,1995,2097
6232,32,5,1995,2276
6233,32,6,1995,2269
6234,32,7,1995,2366
6235,32,8,1995,2453
6236,32,9,1995,2401
6237,32,10,1995,2258
6238,32,11,1995,2135
6239,32,12,1995,2212
6240,33,1,1995,22143
6241,33,2,1995,20571
6242,33,3,1995,23136
6243,33,4,1995,21700
6244,33,5,1995,23865
6245,33,6,1995,23555
6246,33,7,1995,24158
6247,33,8,1995,23807
6248,33,9,1995,22897
6249,33,10,1995,22583
6250,33,11,1995,21350
6251,33,12,1995,21604
6252,34,1,1995,8384
6253,34,2,1995,7735
6254,34,3,1995,8573
6255,34,4,1995,7875
6256,34,5,1995,8464
6257,34,6,1995,8520
6258,34,7,1995,8889
6259,34,8,1995,9099
6260,34,9,1995,8735
6261,34,10,1995,8638
6262,34,11,1995,8197
6263,34,12,1995,8483
6264,35,1,1995,668
6265,35,2,1995,583
6266,35,3,1995,722
6267,35,4,1995,685
6268,35,5,1995,793
6269,35,6,1995,736
6270,35,7,1995,721
6271,35,8,1995,729
6272,35,9,1995,733
6273,35,10,1995,678
6274,35,11,1995,687
